date,employee_title,location,employee_status,review_title,years_at_company,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Tue Jun 04 2019 06:31:22 GMT+0530 (India Standard Time),,Mumbai,Former Employee ,Good Company to work,,5,5,5,4,3,3
Fri Jun 07 2019 11:23:17 GMT+0530 (India Standard Time), Sales and Marketing Manager,Hyderābād,Current Employee ,Growing up new businesses,,4,5,5,5,5,5
Fri Jun 07 2019 12:19:05 GMT+0530 (India Standard Time), Manual Tester,Chennai,Current Employee ,Great,,4,4,4,4,4,4
Fri Jun 07 2019 13:52:38 GMT+0530 (India Standard Time), Financial Analyst,"Gurgaon, Haryana",Current Employee ,Financial analyst,,4,2,3,4,1,2
Fri Jun 07 2019 14:59:31 GMT+0530 (India Standard Time), MIS,"Gurgaon, Haryana",Current Employee ,Accenture management,,4,4,5,5,4,3
Fri Jun 07 2019 23:33:39 GMT+0530 (India Standard Time), Applications Development Analyst,Pune,Current Employee ,Job at Accenture,,4,4,5,4,3,3
Fri Jun 07 2019 23:43:06 GMT+0530 (India Standard Time), Software Engineer,Bangalore,Current Employee ,Software Engineer,,4,4,4,4,4,4
Sat Jun 08 2019 00:35:17 GMT+0530 (India Standard Time), Senior Software Developer,Mumbai,Current Employee ,Best place to work for.,,4,4,5,5,4,4
Sat Jun 08 2019 01:02:40 GMT+0530 (India Standard Time), Senior Software Engineer,Bangalore,Current Employee ,Nice place to work at!,,4,3,4,2,4,2
Sat Jun 08 2019 03:08:15 GMT+0530 (India Standard Time), Medical Services Analyst,Bangalore,Former Employee ,Overall good company,,4,4,4,3,4,4
Fri Jun 21 2019 20:25:33 GMT+0530 (India Standard Time), Applications Development Analyst,Bangalore,Current Employee ,Good Company,,3,4,3,2,2,3
Fri Jun 07 2019 08:19:28 GMT+0530 (India Standard Time), Senior Software Engineer ,Pune,Current Employee ,Good company to work,,5,4,4,4,4,4
Fri Jun 07 2019 08:51:13 GMT+0530 (India Standard Time),,Hyderābād,Former Employee ,Business Process Associate,,5,4,4,4,5,4
Fri Jun 21 2019 11:46:45 GMT+0530 (India Standard Time), Analyst,Pune,Current Employee ,Not good for fresher,,2,2,5,1,5,1
Thu Jun 06 2019 13:05:35 GMT+0530 (India Standard Time), Assistant Manager,"Gurgaon, Haryana",Current Employee ,Good Company,,4,3,4,4,4,4
Thu Jun 06 2019 14:29:49 GMT+0530 (India Standard Time), Applications Developer Analyst,Mumbai,Former Employee ,Recommended for it's work culture,,4,3,4,4,4,3
Thu Jun 06 2019 19:33:24 GMT+0530 (India Standard Time), Senior Software QA Engineer,Hyderābād,Current Employee ,Good work culture,,4,4,5,4,3,3
Thu Jun 06 2019 21:32:09 GMT+0530 (India Standard Time),,Hyderābād,Current Employee ,Great place to work for!,,4,4,4,3,3,4
Fri Jun 07 2019 01:15:19 GMT+0530 (India Standard Time), Financial Analyst,Bangalore,Former Employee ,Good comapny to work.,,4,3,4,4,4,4
Fri Jun 07 2019 03:54:25 GMT+0530 (India Standard Time), Senior Software Engineer,"Gurgaon, Haryana",Current Employee ,Working at Accenture,,4,3,3,4,4,2
Fri Jun 07 2019 05:46:56 GMT+0530 (India Standard Time), Software Test Engineer,Bangalore,Former Employee ,Nice company,,4,4,4,3,4,3
Thu Jun 20 2019 10:24:33 GMT+0530 (India Standard Time), Test Engineering Analyst,Chennai,Former Employee ,Great Place to work if you have the right manager,,3,2,3,4,4,1
Thu Jun 20 2019 17:16:40 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,"Good and Relaxed Work Environment, Less Learning and Growth",,3,4,4,3,2,3
Fri Jun 21 2019 04:56:43 GMT+0530 (India Standard Time), Assistant Software Engineer,Bangalore,Current Employee ,Good,,3,4,3,2,3,3
Wed Jun 05 2019 10:40:08 GMT+0530 (India Standard Time), Finance Acct Advisory Analyst,Bangalore,Former Employee ,Former Employee of Accenture,,5,4,5,3,4,4
Wed Jun 05 2019 14:09:01 GMT+0530 (India Standard Time), Senior Financial Analyst,New Delhi,Former Employee ,Amazing work environment,,5,5,5,5,4,4
Wed Jun 05 2019 17:20:12 GMT+0530 (India Standard Time), Software Development Analyst,Pune City,Former Employee ,Excellent work culture.,,5,5,4,5,5,4
Wed Jun 05 2019 23:33:31 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Good place to start your career,,5,5,5,5,2,5
Thu Jun 06 2019 06:42:51 GMT+0530 (India Standard Time), Financial Analyst,Chennai,Current Employee ,Nice place to work,,5,5,5,5,3,4
Thu Jun 20 2019 19:48:27 GMT+0530 (India Standard Time), Software Engineer,Mumbai,Current Employee ,Not Good For UI developer,,2,2,3,2,1,2
Wed Jun 05 2019 18:25:06 GMT+0530 (India Standard Time), Associate Software Engineer,Chennai,Current Employee ,Everything good,,4,5,5,4,5,5
Wed Jun 05 2019 19:43:42 GMT+0530 (India Standard Time), Senior Process Associate,Chennai,Former Employee ,Good environment to work,,4,5,3,5,5,3
Wed Jun 05 2019 21:58:26 GMT+0530 (India Standard Time), Associate Software Engineer,Hyderābād,Current Employee ,It was a good experience working with Accenture,,4,4,4,4,4,4
Wed Jun 05 2019 22:35:46 GMT+0530 (India Standard Time), Senior Software QA Engineer,Hyderābād,Current Employee ,Good,,4,4,4,4,3,4
Wed Jun 05 2019 23:24:03 GMT+0530 (India Standard Time), Applications Development Senior Analyst,"Gurgaon, Haryana",Current Employee ,Good Organization,,4,3,4,4,3,3
Thu Jun 06 2019 01:39:27 GMT+0530 (India Standard Time), Network Engineer,Bangalore,Current Employee ,best company,,4,4,4,4,4,4
Thu Jun 06 2019 02:01:41 GMT+0530 (India Standard Time), Senior Analyst,Bangalore,Former Employee ,Senior Analyst,,4,4,4,3,3,3
Thu Jun 06 2019 03:26:56 GMT+0530 (India Standard Time), Business Analyst,Hyderābād,Former Employee ,Working environment,,4,4,4,4,4,4
Thu Jun 20 2019 08:43:09 GMT+0530 (India Standard Time), Software Engineer,Bangalore Rural,Former Employee ,Employee friendly Organisation,,3,5,5,3,3,3
Wed Jun 19 2019 20:12:35 GMT+0530 (India Standard Time), Senior Process Associate,Bangalore,Former Employee ,Pros at exploiting cheap labor in India,,2,1,1,2,1,1
Tue Jun 04 2019 11:28:16 GMT+0530 (India Standard Time),,Bangalore,Former Employee ,Team Lead,,4,4,2,4,4,2
Tue Jun 04 2019 12:07:23 GMT+0530 (India Standard Time), Senior Applications Developer,Hyderābād,Current Employee ,Accenture Work cukture,,4,5,5,4,2,3
Tue Jun 04 2019 21:26:56 GMT+0530 (India Standard Time), Transaction Processing Associate,Chen,Current Employee ,Salary,,4,2,3,4,4,1
Tue Jun 04 2019 23:52:46 GMT+0530 (India Standard Time),,New Delhi,Current Employee ,Associate Manager,,4,5,4,4,4,4
Wed Jun 05 2019 00:06:11 GMT+0530 (India Standard Time),,Mumbai,Former Employee ,Review,,4,5,5,5,5,5
Wed Jun 05 2019 04:35:29 GMT+0530 (India Standard Time), General Manager,Hyderābād,Current Employee ,General Manager,,4,3,4,3,3,2
Wed Jun 19 2019 00:08:32 GMT+0530 (India Standard Time), Testing Engineering Analyst,Hyderābād,Former Employee ,"Work Place is good but salary, hikes, promotion and growth is very bad.",,3,3,5,3,2,2
Wed Jun 19 2019 01:15:09 GMT+0530 (India Standard Time), Oracle Database Administrator,Calcutta,Current Employee ,NA,,3,3,4,2,2,3
Wed Jun 19 2019 05:11:38 GMT+0530 (India Standard Time), Senior Software Engineer,Bangalore,Current Employee ,No enough Increment,,3,4,4,4,2,2
Sun Jun 02 2019 07:42:18 GMT+0530 (India Standard Time), Senior Analyst,Bangalore Rural,Current Employee ,Good Company to work for,,4,3,2,3,3,3
Mon Jun 03 2019 11:47:44 GMT+0530 (India Standard Time), Applications Development Analyst,Bangalore,Former Employee ,Accenture,,5,4,5,4,3,4
Tue Jun 04 2019 04:15:10 GMT+0530 (India Standard Time), Test Engineer,Bangalore,Current Employee ,Good Workplace,,5,5,5,5,5,5
Tue Jun 04 2019 04:47:29 GMT+0530 (India Standard Time), SAP Consultant,Hyderābād,Current Employee ,overall good company and Good Culture,,5,5,5,5,4,4
Mon Jun 03 2019 11:45:38 GMT+0530 (India Standard Time),,"Gurgaon, Haryana",Former Employee ,Senior software Engineer,,4,4,4,4,3,3
Mon Jun 03 2019 12:28:01 GMT+0530 (India Standard Time), Associate Software Engineer,Pune City,Former Employee ,Good company to work,,4,4,5,4,2,3
Mon Jun 03 2019 23:20:52 GMT+0530 (India Standard Time), Customer Service Associate,Airoli,Current Employee ,Overall a good experience at Accenture,,4,4,4,3,4,3
Tue Jun 04 2019 00:10:47 GMT+0530 (India Standard Time), Associate,Chennai,Former Employee ,Good place to start for freshers,,4,4,4,3,4,4
Tue Jun 04 2019 02:41:59 GMT+0530 (India Standard Time), Software Analyst,Mumbai,Current Employee ,Good Place to work and Grow,,4,5,5,4,3,2
Tue Jun 04 2019 05:47:08 GMT+0530 (India Standard Time), Associate Software Engineer,Chennai,Current Employee ,Associate Software Enginner,,4,,,,,
Tue Jun 04 2019 08:42:15 GMT+0530 (India Standard Time), Analyst,Bangalore,Current Employee ,great,,4,,,,,
Tue Jun 04 2019 08:55:23 GMT+0530 (India Standard Time), Applications Development Senior Programmer Analyst,Pune,Current Employee ,Good company to work with new technology,,4,4,2,3,3,2
Mon Jun 17 2019 10:52:29 GMT+0530 (India Standard Time), Senior Test Engineer,Mumbai,Former Employee ,Good in terms if Salary hike,,3,,,,,
Tue Jun 18 2019 00:48:26 GMT+0530 (India Standard Time), Applications Development Analyst,Pune,Current Employee ,Developer with Self learning skills,,3,4,1,4,1,1
Tue Jun 18 2019 09:23:34 GMT+0530 (India Standard Time), Associate Software Engineer,Bangalore,Current Employee ,Good to join with some experience rather than as a fresher,,3,2,4,4,3,3
Tue Jun 18 2019 09:46:35 GMT+0530 (India Standard Time), Software Engineer,Bangalore,Former Employee ,"Its an okay company, just not the right one",,3,4,5,1,2,3
Sun Jun 02 2019 14:31:30 GMT+0530 (India Standard Time), Senior Manager,"Gurgaon, Haryana",Current Employee ,best place to work for - very employee friendly,,5,4,5,5,4,5
Mon Jun 03 2019 01:27:13 GMT+0530 (India Standard Time), Operations Manager,Bangalore,Current Employee ,Operations manager,,5,5,5,5,4,5
Mon Jun 03 2019 02:28:42 GMT+0530 (India Standard Time), Associate Software Engineer,Bangalore,Current Employee ,ASE,,5,3,5,5,5,3
Mon Jun 03 2019 05:16:22 GMT+0530 (India Standard Time), Applications Development Senior Analyst,Mumbai,Current Employee ,Working from 4 years,,5,3,5,4,3,3
Mon Jun 03 2019 06:42:11 GMT+0530 (India Standard Time), Accounts Payable Specialist,"Gurgaon, Haryana",Current Employee ,Accounts payable,,5,4,5,5,5,3
Mon Jun 17 2019 23:28:09 GMT+0530 (India Standard Time), Team Lead,Bangalore,Former Employee ,Good To Bad,,2,1,2,1,2,1
Sun Jun 02 2019 12:01:15 GMT+0530 (India Standard Time), Applications Development Analyst,Pune,Current Employee ,Excellent for software testing,,4,3,5,4,4,4
Sun Jun 02 2019 22:38:47 GMT+0530 (India Standard Time), Applications Development Team Lead,Hyderābād,Current Employee ,Best Service Industry in Market,,4,2,3,3,4,3
Sun Jun 02 2019 23:55:23 GMT+0530 (India Standard Time), Salesforce Developer,Bangalore,Current Employee ,Good company,,4,4,4,4,3,3
Sun Jun 02 2019 22:38:47 GMT+0530 (India Standard Time), Applications Development Team Lead,Hyderābād,Current Employee ,Best Service Industry in Market,,4,2,3,3,4,3
Sun Jun 02 2019 23:55:23 GMT+0530 (India Standard Time), Salesforce Developer,Bangalore,Current Employee ,Good company,,4,4,4,4,3,3
Mon Jun 03 2019 05:25:53 GMT+0530 (India Standard Time), Quality Assurance Analyst,Bangalore,Current Employee ,quality analyist,,4,3,3,5,3,2
Sun Jun 16 2019 22:05:31 GMT+0530 (India Standard Time), Senior Subject Matter Expert,Bangalore,Former Employee ,Pathetic employee services,,3,3,3,3,2,2
Mon Jun 17 2019 06:44:06 GMT+0530 (India Standard Time), Assistant Vice President,Chennai,Former Employee ,AVP,,3,3,4,2,4,1
Mon Jun 17 2019 06:58:53 GMT+0530 (India Standard Time), Shift Engineer,"Gurgaon, Haryana",Current Employee ,Accenture is good facility,,3,3,3,4,2,2
Sat Jun 01 2019 12:19:24 GMT+0530 (India Standard Time), Team Lead,Bangalore,Current Employee ,Review,,5,4,5,4,4,4
Sat Jun 01 2019 12:37:59 GMT+0530 (India Standard Time), Applications Developer,Bangalore,Current Employee ,Great Company to work with,,4,5,5,4,3,4
Sat Jun 01 2019 23:40:56 GMT+0530 (India Standard Time), Software Analyst,Mumbai,Current Employee ,Great learning curve at every level,,4,3,5,4,4,4
Sun Jun 02 2019 02:12:15 GMT+0530 (India Standard Time),,Hyderābād,Former Employee ,Positive,,4,3,4,4,4,4
Sat Jun 01 2019 09:55:42 GMT+0530 (India Standard Time), Software Architect,Hyderābād,Former Employee ,Wonderful company with great sense of Professionalism,,5,5,5,4,3,3
Fri May 31 2019 21:06:54 GMT+0530 (India Standard Time), Applications Development Senior Programmer Analyst,Pune,Current Employee ,Senior Application Development Analyst,,4,4,3,5,5,3
Sat Jun 01 2019 02:00:50 GMT+0530 (India Standard Time), Software Engineer,Bangalore,Former Employee ,superb,,4,4,5,4,4,3
Sat Jun 15 2019 00:29:56 GMT+0530 (India Standard Time), Senor Financial Analyst,Bangalore,Current Employee ,Review,,3,3,3,2,1,3
Sat Jun 15 2019 04:43:57 GMT+0530 (India Standard Time), Applications Developer Analyst,Bangalore,Current Employee ,"Not good , not bad",,3,3,3,3,2,3
Tue May 28 2019 19:27:08 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Experience in Accenture,,4,4,4,5,4,4
Fri Jun 14 2019 18:04:11 GMT+0530 (India Standard Time),,Pune,Current Employee ,Application Development Associate,,2,4,2,2,4,1
Thu May 30 2019 11:32:23 GMT+0530 (India Standard Time), Applications Developer,Pune,Former Employee ,Good place to work,,4,,,,,
Thu May 30 2019 11:35:31 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Something is better than Nothing,,4,3,3,4,4,3
Thu May 30 2019 11:51:07 GMT+0530 (India Standard Time), Associate Software Engineer,Mumbai,Current Employee ,Accenture,,4,4,4,4,3,4
Thu May 30 2019 11:35:31 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Something is better than Nothing,,4,3,3,4,4,3
Thu May 30 2019 11:51:07 GMT+0530 (India Standard Time), Associate Software Engineer,Mumbai,Current Employee ,Accenture,,4,4,4,4,3,4
Thu May 30 2019 18:21:46 GMT+0530 (India Standard Time), Software Engineer,Bangalore,Former Employee ,Good experience,,4,3,4,3,3,3
Fri May 31 2019 02:57:02 GMT+0530 (India Standard Time), Applications Development Senior Analyst,Pune,Current Employee ,Overall Good Company,,4,3,4,4,4,3
Fri May 31 2019 04:47:25 GMT+0530 (India Standard Time), Analyst,Hyderābād,Former Employee ,Analyst,,4,3,4,4,4,4
Fri May 31 2019 06:08:51 GMT+0530 (India Standard Time), SSE,Bangalore,Current Employee ,SSE,,4,3,4,3,2,3
Fri Jun 14 2019 06:26:40 GMT+0530 (India Standard Time), Test Engineer,Bangalore,Current Employee ,Average company,,3,3,3,3,3,2
Wed May 29 2019 21:27:23 GMT+0530 (India Standard Time), Developer,Hyderābād,Current Employee ,Oracle Plsql CV,,5,3,3,3,2,1
Thu May 30 2019 06:58:50 GMT+0530 (India Standard Time), Informatica ETL Developer,Hyderābād,Current Employee ,Company I would definitely recommend to all,,5,5,5,5,4,4
Thu Jun 13 2019 22:05:08 GMT+0530 (India Standard Time), Analyst,"Gurgaon, Haryana",Former Employee ,Accenture as a Company,,2,4,5,2,1,2
Wed May 29 2019 15:22:51 GMT+0530 (India Standard Time), Software Engineer,Chennai,Former Employee ,Best of all other service providers In India,,4,,,,,
Wed May 29 2019 18:55:49 GMT+0530 (India Standard Time), SAP ABAP Technical Consultant,Hyderābād,Former Employee ,Good company to work great experience,,4,3,3,3,3,3
Wed May 29 2019 20:00:26 GMT+0530 (India Standard Time),,Bangalore,Former Employee ,Software engineer,,4,3,5,4,3,4
Wed May 29 2019 22:51:01 GMT+0530 (India Standard Time), SAP EHS Consultant,Bangalore,Current Employee ,Review,,4,3,5,3,2,2
Wed May 29 2019 23:11:11 GMT+0530 (India Standard Time), PMO Analyst,Hyderābād,Former Employee ,Work - Life Balance,,4,5,4,4,4,3
Thu May 30 2019 04:52:44 GMT+0530 (India Standard Time),,Pune,Current Employee ,Good company to work for,,4,3,5,4,4,4
Thu May 30 2019 05:13:28 GMT+0530 (India Standard Time), Rpa Developer,Pune,Former Employee ,Work culture,,4,3,5,5,4,4
Wed Jun 12 2019 15:01:03 GMT+0530 (India Standard Time), ASE,Bangalore,Former Employee ,Work environment,,3,4,3,3,3,3
Thu Jun 13 2019 02:52:41 GMT+0530 (India Standard Time), IT Service Management Analyst,"Gurgaon, Haryana",Current Employee ,IT Service Management Analyst,,3,4,4,1,3,5
Thu Jun 13 2019 07:45:44 GMT+0530 (India Standard Time), ASE Certified Automotive Technician,Bangalore,Current Employee ,Promotion depends on mood of manager,,3,3,3,2,2,1
Thu Jun 13 2019 02:52:41 GMT+0530 (India Standard Time), IT Service Management Analyst,"Gurgaon, Haryana",Current Employee ,IT Service Management Analyst,,3,4,4,1,3,5
Thu Jun 13 2019 07:45:44 GMT+0530 (India Standard Time), ASE Certified Automotive Technician,Bangalore,Current Employee ,Promotion depends on mood of manager,,3,3,3,2,2,1
Thu Jun 13 2019 09:07:56 GMT+0530 (India Standard Time), Developer,Mumbai,Former Employee ,Was Working as a developer,,3,2,4,3,2,3
Thu Jun 13 2019 09:22:31 GMT+0530 (India Standard Time), QA Tester,"Gurgaon, Haryana",Current Employee ,Not good experience,,3,4,4,2,3,3
Sun May 26 2019 21:49:44 GMT+0530 (India Standard Time), Senior Software Engineer,Bangalore,Current Employee ,Work culture,,4,,,,,
Tue May 28 2019 11:43:58 GMT+0530 (India Standard Time), Software Engineer,Mumbai,Current Employee ,Innovative place to work,,5,,,,,
Tue May 28 2019 13:56:20 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Best company to work for,,5,5,5,5,5,5
Tue May 28 2019 19:55:39 GMT+0530 (India Standard Time), Senior Cloud Engineer,"Gurgaon, Haryana",Current Employee ,Accenture High Performance Delivered and Raised,,5,5,5,5,5,4
Tue May 28 2019 20:13:57 GMT+0530 (India Standard Time), Senior Software Engineer,Mumbai,Former Employee ,Greta place to work!,,5,4,5,4,5,5
Tue May 28 2019 22:58:43 GMT+0530 (India Standard Time), Senior Analyst,Mumbai,Current Employee ,Senior Analyst,,5,5,5,5,3,5
Wed Jun 12 2019 14:45:03 GMT+0530 (India Standard Time),,Hyderābād,Current Employee ,Recognition only for resource who work closely with management,,2,1,3,3,2,1
Tue May 28 2019 10:49:38 GMT+0530 (India Standard Time), Applications Development Analyst,"Gurgaon, Haryana",Current Employee ,Great Work Environment! Just Salaries are little less,,4,5,5,4,4,4
Tue May 28 2019 12:30:43 GMT+0530 (India Standard Time), Applications Developer Analyst,Chennai,Former Employee ,Review,,4,4,5,3,4,3
Tue May 28 2019 19:02:42 GMT+0530 (India Standard Time), Security Analyst,"Gurgaon, Haryana",Former Employee ,Started my career with Accenture,,4,4,5,3,4,2
Tue May 28 2019 21:39:20 GMT+0530 (India Standard Time), Transaction Process Associate,Mumbai,Current Employee ,Accenture Operation,,4,4,4,4,3,3
Tue May 28 2019 22:11:20 GMT+0530 (India Standard Time), Associate Software Engineer,Chennai,Current Employee ,Learned a lot in Accenture. Accenture support you in terms of learning and increasing your skills.,,4,4,5,4,4,4
Wed May 29 2019 09:50:08 GMT+0530 (India Standard Time), Finance Associate,Bangalore,Current Employee ,Good company,,4,1,4,5,4,4
Tue Jun 11 2019 23:44:53 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Good service based but not great for compensation,,3,3,5,4,2,3
Wed Jun 12 2019 07:34:25 GMT+0530 (India Standard Time), General Accounting Operations Analyst,Bangalore,Former Employee ,Good for startup,,3,3,4,1,2,2
Wed Jun 12 2019 08:31:12 GMT+0530 (India Standard Time), Associate Software Engineer,Bangalore,Current Employee ,Not that satisfactory,,3,3,2,2,2,2
Mon May 27 2019 10:47:34 GMT+0530 (India Standard Time), Program Analyst,Hyderābād,Current Employee ,Work Culture,,5,5,5,5,3,5
Tue May 28 2019 01:51:54 GMT+0530 (India Standard Time), Applications Developer,Bangalore,Current Employee ,Best company for work,,5,5,5,5,4,5
Tue May 28 2019 06:15:08 GMT+0530 (India Standard Time), Avanade CFM,Bangalore,Current Employee ,Overall Review,,5,5,5,5,5,5
Tue May 28 2019 08:10:14 GMT+0530 (India Standard Time), Associate Software Developer,Pune,Current Employee ,Associate Software Developer,,5,3,5,5,4,5
Thu May 23 2019 23:15:23 GMT+0530 (India Standard Time),,Mumbai,Current Employee ,Associate Manager Events,,5,5,5,5,4,4
Mon May 27 2019 21:45:42 GMT+0530 (India Standard Time), Rpa Developer,Bangalore,Current Employee ,RPA Developer,,4,4,5,4,5,5
Mon May 27 2019 22:06:40 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Great company to woek,,4,3,4,4,4,4
Mon May 27 2019 22:42:30 GMT+0530 (India Standard Time), Software Developer,Bangalore,Current Employee ,Its good company for entry level employees as well as for senior level employees too.,,4,4,3,4,3,3
Tue May 28 2019 03:18:09 GMT+0530 (India Standard Time), C S R,Bangalore,Current Employee ,Working as CSR from past 3 years .. good atmosphere to work.. pretty good incentives uptown 20 k ..,,4,3,3,3,3,3
Tue May 28 2019 03:35:16 GMT+0530 (India Standard Time), Senior Software Engineer,Pune,Former Employee ,Good company to go for.,,4,5,5,4,4,4
Tue May 28 2019 06:03:23 GMT+0530 (India Standard Time), Database Administrator,Bangalore,Current Employee ,Working as senior database administrator,,4,5,5,4,4,3
Tue May 28 2019 08:22:42 GMT+0530 (India Standard Time), Software Engineer,Mumbai,Former Employee ,Software Engineer,,4,5,4,4,4,3
Mon Jun 10 2019 19:53:06 GMT+0530 (India Standard Time), Associate Software Engineer,Bangalore,Former Employee ,Okish,,3,4,3,3,3,3
Tue Jun 11 2019 03:21:11 GMT+0530 (India Standard Time), Team Leader,Mumbai,Current Employee ,Team lead,,3,5,3,2,3,3
Tue Jun 11 2019 05:51:34 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Team lead,,3,,,,,
Tue Jun 11 2019 08:33:25 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Love the work Space,,3,5,5,3,4,4
Tue Jun 11 2019 08:54:43 GMT+0530 (India Standard Time), Senior Software Engineer,Bangalore,Current Employee ,sr. software engineer,,3,3,3,3,3,2
Sun May 26 2019 12:44:18 GMT+0530 (India Standard Time), Transaction Processing Analyst,"Gurgaon, Haryana",Current Employee ,Great place to work!,,5,5,5,3,5,4
Sun May 26 2019 16:48:42 GMT+0530 (India Standard Time), Business Process Associate,Hyderābād,Current Employee ,Business Process Associate,,5,3,5,4,3,4
Mon May 27 2019 00:22:09 GMT+0530 (India Standard Time), Transaction Process Associate,Noida,Current Employee ,Accenture,,5,3,4,4,4,3
Mon May 27 2019 08:39:07 GMT+0530 (India Standard Time), Test Analyst,"Gurgaon, Haryana",Former Employee ,Great place to work,,5,5,5,5,4,5
Sun May 26 2019 12:30:19 GMT+0530 (India Standard Time), Applications Development Analyst,Pune,Current Employee ,Work,,4,2,4,4,3,3
Sun May 26 2019 12:38:06 GMT+0530 (India Standard Time), Business Operations Associate,Hyderābād,Current Employee ,Business Operations Associate,,4,3,4,4,2,4
Mon May 27 2019 00:38:00 GMT+0530 (India Standard Time), Software Engineer,Hyderābād,Former Employee ,Overall good to work.,,4,4,5,4,3,5
Mon May 27 2019 02:41:06 GMT+0530 (India Standard Time), Senior Software Engineer,Chennai,Former Employee ,Good Company,,4,1,2,1,2,1
Mon May 27 2019 04:43:45 GMT+0530 (India Standard Time), Senior Applications Developer,Chennai,Current Employee ,Staisfactory,,4,4,4,4,4,4
Mon May 27 2019 09:38:43 GMT+0530 (India Standard Time), Team Lead,Pune,Current Employee ,Exellent,,4,3,4,4,3,4
Sun Jun 09 2019 15:11:07 GMT+0530 (India Standard Time), Software Analyst,Mumbai,Former Employee ,overall review,,3,4,4,2,3,3
Sun Jun 09 2019 22:53:36 GMT+0530 (India Standard Time), Software Engineer,Hyderābād,Former Employee ,It is an Ocean we don't know where we are heading,,3,1,1,5,1,1
Mon Jun 10 2019 05:41:17 GMT+0530 (India Standard Time), Senior Analyst,Hyderābād,Current Employee ,good place to work,,3,5,5,5,3,1
Mon Jun 10 2019 09:20:59 GMT+0530 (India Standard Time), SAP PI Consultant,Chennai,Current Employee ,SAP PI Consultant,,3,3,3,3,2,3
Sat May 25 2019 11:16:33 GMT+0530 (India Standard Time), Analyst,"Gurgaon, Haryana",Current Employee ,Excellent company,,5,3,5,5,4,4
Sun May 26 2019 00:08:22 GMT+0530 (India Standard Time), Associate Manager,Chennai,Current Employee ,Great place to work,,5,5,5,4,4,5
Sun May 26 2019 01:59:16 GMT+0530 (India Standard Time), Applications Development Analyst,Pune,Former Employee ,Good Policies and Employee friendly,,5,4,5,5,4,5
Sun May 26 2019 02:10:01 GMT+0530 (India Standard Time), Analyst,Bangalore,Current Employee ,Accounts receivable and payable,,5,,,,,
Sun May 26 2019 03:14:27 GMT+0530 (India Standard Time), Team Lead,"Gurgaon, Haryana",Current Employee ,Best Workplace To Work For,,5,5,5,5,5,3
Sun May 26 2019 03:46:10 GMT+0530 (India Standard Time), Associate Software Engineer,Mumbai,Current Employee ,Accenture will concern about employees.,,5,5,5,5,5,4
Sun Jun 09 2019 18:05:05 GMT+0530 (India Standard Time), Senior Reviewer,Chennai,Current Employee ,Very less paid and cut down of salary,,2,5,4,2,1,2
Mon Jun 10 2019 04:27:45 GMT+0530 (India Standard Time), Senior Software Developer,Mumbai,Former Employee ,Office politics,,2,3,3,3,2,2
Sat May 25 2019 13:37:39 GMT+0530 (India Standard Time), Transaction Processing Associate/Data Analyst,Hyderābād,Current Employee ,transaction processing associate,,4,5,3,5,3,2
Sun May 26 2019 02:56:18 GMT+0530 (India Standard Time), Test Engineer,Pune,Current Employee ,Test Engineer Analyst,,4,3,3,4,2,2
Sun Jun 09 2019 06:39:59 GMT+0530 (India Standard Time),,Chennai,Former Employee ,what i had experienced,,3,3,5,3,5,3
Fri May 24 2019 13:19:41 GMT+0530 (India Standard Time), Associate Manager,Bangalore,Current Employee ,Good work environment. Ocean of opportunities so one cannot feel bored that easily.,,5,5,5,4,4,3
Sat May 25 2019 03:55:58 GMT+0530 (India Standard Time), Team Lead,Bangalore,Current Employee ,Good Company to Work,,5,,,,,
Sat May 25 2019 04:15:18 GMT+0530 (India Standard Time),,Pune,Former Employee ,Extraordinary company,,5,3,4,4,3,4
Sat Jun 08 2019 19:50:46 GMT+0530 (India Standard Time), Software Engineer,Pune,Former Employee ,Accenture review. Working for 2 years,,2,3,5,2,2,3
Fri May 24 2019 20:07:00 GMT+0530 (India Standard Time), Senior Analyst Cloud Operations Services,Bangalore,Current Employee ,Work experiences - only based on project I am part of.,,4,3,4,4,3,3
Sat May 25 2019 01:36:10 GMT+0530 (India Standard Time),,Hyderābād,Current Employee ,Review of my first job,,4,2,5,4,3,1
Sat May 25 2019 02:19:57 GMT+0530 (India Standard Time), Senior Software Engineer,Hyderābād,Former Employee ,Work and Life Balance is Good,,4,4,5,4,2,4
Sat May 25 2019 03:07:29 GMT+0530 (India Standard Time),,Mumbai,Current Employee ,Software Engineer,,4,3,5,4,3,3
Sat May 25 2019 05:35:57 GMT+0530 (India Standard Time), Applications Development Analyst,Bangalore,Current Employee ,Satisfaction,,4,5,4,4,2,4
